benchmark, unique_loop_id, loop_nest_level, dynOp_count, floatOp_count, branchOp_count, memOp_count, operands_count, implicit_instr_count, unique_pred_count, trip_count, loop_calls, reuse_count, use_count, def_count, store_count, load_count
400.perlbench,400.perlbench_1101,1,6,0,0.166667,0.833333,1.33333,0,0,1,0,0,1,0, 0.166667, 0.5
400.perlbench,400.perlbench_1102,1,55,0,0.163636,0.490909,1.58182,0.163636,0.0363636,1,0,0,1.05455,0, 0.109091, 0.345455
400.perlbench,400.perlbench_1103,1,7,0,0.285714,0.285714,1.57143,0.142857,0.142857,1,0,0,0.857143,0, 0, 0.285714
400.perlbench,400.perlbench_1104,1,19,0,0.263158,0.315789,1.57895,0.157895,0.105263,1,0,0,0.894737,0, 0, 0.315789
400.perlbench,400.perlbench_1105,1,0,0,0,0,0,0,0,1,399,0,0,0, 0, 0
400.perlbench,400.perlbench_1106,2,5,0,0.2,0.6,1.6,0.2,0,1,0,0,1,0, 0.2, 0.2
400.perlbench,400.perlbench_1107,3,165,0,0.163636,0.636364,1.82424,0.0363636,0.0181818,1,0,0,0.921212,0, 0.0363636, 0.369697
400.perlbench,400.perlbench_1108,2,13,0,0.153846,0.692308,1.46154,0.153846,0,1,0,0,1,0, 0.0769231, 0.384615
400.perlbench,400.perlbench_1109,1,23,0,0.173913,0.652174,1.47826,0.130435,0.0434783,1,0,0,1.04348,0, 0.217391, 0.304348
400.perlbench,400.perlbench_1110,1,8,0,0.125,0.5,1.5,0.25,0,1,0,0,1,0, 0.125, 0.25
400.perlbench,400.perlbench_1111,1,33,0,0.121212,0.636364,1.90909,0.0606061,0.030303,1,0,0,1.12121,0, 0.0909091, 0.393939
400.perlbench,400.perlbench_1112,2,8,0,0.375,0.25,1.5,0.125,0.125,1,3011018,0,0.75,0, 0, 0.25
400.perlbench,400.perlbench_1113,2,26,0,0.192308,0.769231,1.88462,0.0384615,0,1,3010991,0,1.07692,0, 0.307692, 0.307692
400.perlbench,400.perlbench_1114,2,37,0,0.216216,0.567568,1.75676,0.0540541,0.0540541,1,3010991,0,1.08108,0, 0.243243, 0.243243
400.perlbench,400.perlbench_1115,2,7,0,0.285714,0.285714,1.57143,0.142857,0.142857,1,1,0,0.857143,0, 0, 0.285714
400.perlbench,400.perlbench_1116,2,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
400.perlbench,400.perlbench_1117,2,0,0,0,0,0,0,0,1,1,0,0,0, 0, 0
400.perlbench,400.perlbench_1118,2,0,0,0,0,0,0,0,1,1,0,0,0, 0, 0
400.perlbench,400.perlbench_1119,2,9,0,0.111111,0.777778,1.55556,0.111111,0,1,0,0,1.22222,0, 0.222222, 0.333333
400.perlbench,400.perlbench_1120,2,9,0,0.111111,0.777778,1.55556,0.111111,0,1,0,0,1.22222,0, 0.222222, 0.333333
400.perlbench,400.perlbench_1121,2,5,0,0.2,0.8,1.6,0,0,1,0,0,1,0, 0.4, 0.2
400.perlbench,400.perlbench_1122,2,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
400.perlbench,400.perlbench_1123,2,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
400.perlbench,400.perlbench_1124,2,0,0,0,0,0,0,0,1,10,0,0,0, 0, 0
400.perlbench,400.perlbench_1125,2,0,0,0,0,0,0,0,1,752722,0,0,0, 0, 0
400.perlbench,400.perlbench_1126,1,2609,0,0.201993,0.535071,1.74626,0.0900728,0.00383289,1,752819,0,1.0069,0, 0.118053, 0.289
400.perlbench,400.perlbench_1127,1,7,0,0.285714,0.285714,1.57143,0.142857,0.142857,1,0,0,0.857143,0, 0, 0.285714
400.perlbench,400.perlbench_1128,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
400.perlbench,400.perlbench_1129,1,8,0,0.25,0.375,1.5,0.125,0.125,1,752710,0,0.875,0, 0, 0.375
400.perlbench,400.perlbench_1130,1,0,0,0,0,0,0,0,1,3,0,0,0, 0, 0
400.perlbench,400.perlbench_1131,1,0,0,0,0,0,0,0,1,18,0,0,0, 0, 0
400.perlbench,400.perlbench_1132,1,0,0,0,0,0,0,0,1,5,0,0,0, 0, 0
400.perlbench,400.perlbench_1133,1,0,0,0,0,0,0,0,1,40,0,0,0, 0, 0
400.perlbench,400.perlbench_1134,1,0,0,0,0,0,0,0,1,1,0,0,0, 0, 0
400.perlbench,400.perlbench_1135,1,0,0,0,0,0,0,0,1,3,0,0,0, 0, 0
400.perlbench,400.perlbench_1136,1,0,0,0,0,0,0,0,1,11,0,0,0, 0, 0
400.perlbench,400.perlbench_1137,1,0,0,0,0,0,0,0,1,5,0,0,0, 0, 0
400.perlbench,400.perlbench_1138,1,0,0,0,0,0,0,0,1,1871,0,0,0, 0, 0
400.perlbench,400.perlbench_1139,1,0,0,0,0,0,0,0,1,1,0,0,0, 0, 0
400.perlbench,400.perlbench_1140,1,0,0,0,0,0,0,0,1,1,0,0,0, 0, 0
400.perlbench,400.perlbench_1141,1,0,0,0,0,0,0,0,1,255,0,0,0, 0, 0
400.perlbench,400.perlbench_1142,1,61,0,0.147541,0.622951,1.78689,0.0327869,0.0163934,1,0,0,0.934426,0, 0.0327869, 0.42623
400.perlbench,400.perlbench_1143,1,45,0,0.222222,0.355556,1.68889,0.177778,0.0888889,1,0,0,0.955556,0, 0, 0.355556
400.perlbench,400.perlbench_1144,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
400.perlbench,400.perlbench_1145,1,14,0,0.214286,0.571429,1.71429,0.0714286,0.0714286,1,0,0,1.14286,0, 0.214286, 0.357143
400.perlbench,400.perlbench_1146,1,8,0,0.375,0.25,1.5,0.125,0.125,1,187,0,0.75,0, 0, 0.25
400.perlbench,400.perlbench_1147,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
400.perlbench,400.perlbench_1148,1,15,0,0.333333,0.266667,1.53333,0.133333,0.133333,1,0,0,0.8,0, 0, 0.266667
400.perlbench,400.perlbench_1149,1,57,0,0.22807,0.421053,1.64912,0.157895,0.0350877,1,32,0,0.964912,0, 0.0526316, 0.350877
400.perlbench,400.perlbench_1150,1,30,0,0.266667,0.333333,1.66667,0.166667,0.0333333,1,0,0,0.9,0, 0, 0.333333
400.perlbench,400.perlbench_1151,1,71,0,0.225352,0.352113,1.69014,0.15493,0.0704225,1,0,0,0.901408,0, 0, 0.323944
400.perlbench,400.perlbench_1152,2,26,0,0.269231,0.346154,1.61538,0.153846,0.0769231,1,460,0,0.923077,0, 0, 0.346154
400.perlbench,400.perlbench_1153,2,47,0,0.255319,0.361702,1.7234,0.12766,0.0425532,1,5,0,0.893617,0, 0.0425532, 0.319149
400.perlbench,400.perlbench_1154,2,26,0,0.269231,0.346154,1.76923,0.153846,0.0769231,1,444,0,0.923077,0, 0, 0.346154
400.perlbench,400.perlbench_1155,1,86,0,0.197674,0.5,1.81395,0.0697674,0.0232558,1,76,0,0.906977,0, 0.0465116, 0.325581
400.perlbench,400.perlbench_1156,1,30,0,0.233333,0.333333,1.7,0.166667,0.0333333,1,0,0,0.933333,0, 0, 0.333333
