benchmark, unique_loop_id, loop_nest_level, dynOp_count, floatOp_count, branchOp_count, memOp_count, operands_count, implicit_instr_count, unique_pred_count, trip_count, loop_calls, reuse_count, use_count, def_count, store_count, load_count
447.dealII,447.dealII_4780,1,21,0,0.142857,0.47619,1.66667,0.190476,0,1,0,0,1.09524,0, 0.0952381, 0.285714
447.dealII,447.dealII_4781,1,19,0,0.157895,0.526316,1.78947,0.105263,0,1,0,0,1.15789,0, 0.157895, 0.263158
447.dealII,447.dealII_4782,1,21,0,0.142857,0.47619,1.66667,0.190476,0,1,0,0,1.09524,0, 0.0952381, 0.285714
447.dealII,447.dealII_4783,1,19,0,0.157895,0.526316,1.78947,0.105263,0,1,0,0,1.15789,0, 0.157895, 0.263158
447.dealII,447.dealII_4784,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
447.dealII,447.dealII_4785,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
447.dealII,447.dealII_4786,1,14,0,0,0.571429,2.07143,0.214286,0,1,0,0,1.28571,0, 0.142857, 0.285714
447.dealII,447.dealII_4787,1,3,0,0.333333,0.333333,1.66667,0,0,1,0,0,1,0, 0, 0.333333
447.dealII,447.dealII_4788,1,13,0,0.0769231,0.461538,2.23077,0.153846,0,1,0,0,1.23077,0, 0, 0.307692
447.dealII,447.dealII_4789,1,17,0,0.0588235,0.352941,2.76471,0,0,1,0,0,1.17647,0, 0, 0.117647
447.dealII,447.dealII_4790,1,5,0,0.2,0.4,2.4,0,0,1,0,0,1,0, 0, 0.4
447.dealII,447.dealII_4791,1,8,0,0.125,0.75,1.75,0,0,1,0,0,1.25,0, 0.25, 0.25
447.dealII,447.dealII_4792,1,14,0,0.0714286,0.571429,1.57143,0.142857,0,1,245,0,1.21429,0, 0.0714286, 0.428571
447.dealII,447.dealII_4793,1,7,0,0.142857,0.285714,2.71429,0.142857,0,1,26,0,1.28571,0, 0, 0.285714
447.dealII,447.dealII_4794,1,6,0,0.166667,0.166667,2.83333,0.166667,0,1,0,0,1,0, 0, 0.166667
447.dealII,447.dealII_4795,1,28,0.107143,0.0357143,0.392857,1.96429,0.178571,0,1,0,0,1.14286,0, 0.0357143, 0.357143
447.dealII,447.dealII_4796,1,6,0,0.166667,0.166667,2.83333,0.166667,0,1,0,0,1.16667,0, 0, 0.166667
447.dealII,447.dealII_4797,1,11,0.181818,0.0909091,0.545455,1.63636,0.0909091,0,1,0,0,1.27273,0, 0.0909091, 0.363636
447.dealII,447.dealII_4798,1,6,0,0.166667,0.5,1.83333,0.166667,0,1,0,0,1,0, 0.166667, 0.333333
447.dealII,447.dealII_4799,2,14,0.142857,0.0714286,0.428571,1.85714,0.142857,0,1,0,0,1.28571,0, 0.0714286, 0.357143
447.dealII,447.dealII_4800,1,22,0.0454545,0.0909091,0.5,1.68182,0.136364,0,1,0,0,1.22727,0, 0.136364, 0.363636
447.dealII,447.dealII_4801,1,13,0.153846,0.0769231,0.461538,1.38462,0.230769,0,1,0,0,1.23077,0, 0.153846, 0.307692
447.dealII,447.dealII_4802,1,16,0.0625,0.125,0.375,2,0.1875,0.0625,1,0,0,1.25,0, 0.0625, 0.25
447.dealII,447.dealII_4803,1,8,0.125,0.125,0.375,1.375,0.25,0,1,0,0,1.125,0, 0.125, 0.25
447.dealII,447.dealII_4804,1,14,0.0714286,0.0714286,0.571429,1.71429,0.142857,0,1,0,0,1.21429,0, 0.0714286, 0.357143
447.dealII,447.dealII_4805,1,14,0.0714286,0.0714286,0.571429,1.71429,0.142857,0,1,0,0,1.21429,0, 0.0714286, 0.357143
447.dealII,447.dealII_4806,1,13,0,0.0769231,0.384615,1.92308,0.153846,0,1,0,0,1.15385,0, 0, 0.307692
447.dealII,447.dealII_4807,1,6,0.166667,0.166667,0.5,1.5,0,0,1,0,0,1.16667,0, 0.166667, 0.333333
447.dealII,447.dealII_4808,1,11,0.181818,0.0909091,0.545455,1.63636,0.0909091,0,1,19154094,0,1.27273,0, 0.0909091, 0.363636
447.dealII,447.dealII_4809,1,6,0,0.166667,0.5,1.83333,0.166667,0,1,185376,0,1,0, 0.166667, 0.333333
447.dealII,447.dealII_4810,2,14,0.142857,0.0714286,0.428571,1.85714,0.142857,0,1,370752,0,1.28571,0, 0.0714286, 0.357143
447.dealII,447.dealII_4811,1,22,0.0454545,0.0909091,0.5,1.68182,0.136364,0,1,185376,0,1.22727,0, 0.136364, 0.363636
447.dealII,447.dealII_4812,1,10,0.2,0.1,0.6,1.5,0,0,1,0,0,1.3,0, 0.2, 0.4
447.dealII,447.dealII_4813,1,16,0.0625,0.125,0.375,2,0.1875,0.0625,1,0,0,1.25,0, 0.0625, 0.25
447.dealII,447.dealII_4814,1,6,0.166667,0.166667,0.5,1.5,0,0,1,0,0,1.16667,0, 0.166667, 0.333333
447.dealII,447.dealII_4815,1,14,0.0714286,0.0714286,0.571429,1.71429,0.142857,0,1,0,0,1.21429,0, 0.0714286, 0.357143
447.dealII,447.dealII_4816,1,14,0.0714286,0.0714286,0.571429,1.71429,0.142857,0,1,0,0,1.21429,0, 0.0714286, 0.357143
447.dealII,447.dealII_4817,1,12,0,0.0833333,0.416667,2,0.0833333,0,1,0,0,1.16667,0, 0, 0.333333
447.dealII,447.dealII_4818,1,6,0.166667,0.166667,0.5,1.5,0,0,1,0,0,1.16667,0, 0.166667, 0.333333
447.dealII,447.dealII_4819,1,11,0.181818,0.0909091,0.545455,1.63636,0.0909091,0,1,0,0,1.27273,0, 0.0909091, 0.363636
447.dealII,447.dealII_4820,1,6,0,0.166667,0.5,1.83333,0.166667,0,1,0,0,1,0, 0.166667, 0.333333
